Date,Year,Primary Type,Description,Location Description,District,Community Area,Latitude,Longitude,Arrest
07-05-2012 00:50,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,VACANT LOT/LAND,7,69,41.76122618,-87.63456161,FALSE
07-03-2012 22:30,2012,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,VEHICLE NON-COMMERCIAL,2,38,41.80642306,-87.61386069,TRUE
07-06-2012 01:43,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,22,73,41.71571375,-87.64305785,TRUE
07-06-2012 06:08,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,8,66,41.78284975,-87.6877813,TRUE
07-06-2012 10:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,4,45,41.73988937,-87.57819752,FALSE
07-03-2012 23:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,8,66,41.78209948,-87.69347556,FALSE
06/22/2012 12:30:00 PM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,25,25,41.90862345,-87.75716883,FALSE
07-07-2012 13:35,2012,SEX OFFENSE,PUBLIC INDECENCY,DEPARTMENT STORE,1,32,41.88350019,-87.6278767,TRUE
07-07-2012 15:20,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,17,14,41.9743517,-87.70864052,FALSE
07-07-2012 15:15,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,18,8,41.8926318,-87.61836282,FALSE
07-08-2012 19:30,2012,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,SIDEWALK,8,70,41.74906066,-87.70237528,FALSE
07-06-2012 09:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,15,25,41.88628078,-87.76175086,FALSE
06/25/2012 02:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,9,61,41.80629525,-87.65883021,FALSE
07-09-2012 20:10,2012,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,1,32,41.88320802,-87.63349848,FALSE
07-09-2012 00:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,PARK PROPERTY,14,22,41.91439466,-87.68366511,FALSE
05/25/2012 08:00:00 PM,2012,SEX OFFENSE,OTHER,RESIDENCE PORCH/HALLWAY,12,27,41.88099198,-87.70440234,FALSE
07-10-2012 13:30,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE,14,24,41.91135917,-87.68602881,FALSE
07-04-2012 00:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,4,43,41.75633032,-87.5527162,FALSE
07-10-2012 19:10,2012,SEX OFFENSE,OTHER,RESIDENCE,8,70,41.737899,-87.72881758,FALSE
07-09-2012 15:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,VEHICLE NON-COMMERCIAL,6,71,41.75520182,-87.64537262,FALSE
07-07-2012 22:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,3,42,41.77450565,-87.60579659,FALSE
07-10-2012 21:52,2012,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,19,3,41.96074753,-87.63599645,TRUE
07-07-2012 22:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,25,20,41.92693065,-87.73419476,FALSE
07-11-2012 07:00,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE,19,6,41.93672561,-87.65399906,FALSE
07-11-2012 13:15,2012,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,24,1,42.00541738,-87.66786818,TRUE
07-08-2012 18:05,2012,SEX OFFENSE,SEX RELATION IN FAMILY,APARTMENT,7,67,41.78049186,-87.67272137,FALSE
07-02-2012 21:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,15,25,41.89197805,-87.76345198,FALSE
07-12-2012 23:00,2012,SEX OFFENSE,ATT AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,10,30,41.85158957,-87.72158926,FALSE
07-11-2012 15:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,2,39,41.8164553,-87.59855738,FALSE
07/13/2012 02:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,24,1,42.01923228,-87.66703966,FALSE
07/13/2012 07:23:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE PORCH/HALLWAY,25,19,41.93019578,-87.7490074,FALSE
07/14/2012 07:48:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,3,43,41.76785953,-87.58832776,TRUE
07-12-2012 18:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,ALLEY,7,67,41.78600817,-87.66801534,FALSE
07/15/2012 06:30:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,19,6,41.94118574,-87.6408078,FALSE
07/16/2012 11:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,9,34,41.85333103,-87.63524477,FALSE
07/13/2012 04:00:00 AM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,7,68,41.76235158,-87.64919254,TRUE
07/16/2012 05:40:00 PM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,PARK PROPERTY,24,1,42.01041811,-87.66094629,TRUE
07/18/2012 01:55:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOTEL/MOTEL,25,22,41.92450869,-87.72502714,TRUE
01-01-2012 10:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,5,53,41.6826926,-87.62881146,FALSE
07-09-2012 03:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,5,53,41.67716577,-87.61907251,FALSE
07/17/2012 09:00:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE,16,76,41.97373638,-87.84429011,FALSE
07/19/2012 07:00:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,10,29,41.85987444,-87.73354731,FALSE
07/19/2012 09:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,5,53,41.68318207,-87.62406164,FALSE
07/15/2012 06:00:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,15,25,41.88176971,-87.74876212,FALSE
07/19/2012 10:25:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,18,8,41.89610912,-87.62818606,TRUE
07/19/2012 10:30:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,24,2,42.01156415,-87.68606986,FALSE
07/18/2012 10:45:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,19,6,41.95106574,-87.65799352,FALSE
07/20/2012 05:50:00 PM,2012,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,APARTMENT,10,30,41.84934181,-87.70028237,FALSE
07/20/2012 05:43:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,6,69,41.75774667,-87.62474756,TRUE
07/20/2012 03:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,9,61,41.8042519,-87.66607345,FALSE
07/22/2012 06:45:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,8,56,41.79902071,-87.78932878,FALSE
07/22/2012 06:45:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,OTHER,2,35,41.82965153,-87.6144519,FALSE
07/14/2012 05:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,7,67,41.78609723,-87.66680807,FALSE
07/23/2012 12:05:00 AM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE PORCH/HALLWAY,8,66,41.78078431,-87.70428991,TRUE
01-01-2012 00:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,19,5,41.95459174,-87.68119827,FALSE
03/15/2012 11:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,7,67,41.77311459,-87.67740521,FALSE
07/25/2012 03:00:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,16,11,41.9816321,-87.77806375,TRUE
07/26/2012 05:50:00 PM,2012,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,"SCHOOL, PUBLIC, BUILDING",4,52,41.68792399,-87.53648653,FALSE
07/26/2012 08:40:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,10,30,41.84919547,-87.69368089,FALSE
07/26/2012 08:25:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,"SCHOOL, PUBLIC, GROUNDS",4,52,41.68734216,-87.53648273,FALSE
07/26/2012 09:45:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,TAXICAB,14,24,41.9032038,-87.67645011,FALSE
07/24/2012 11:00:00 PM,2012,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,CHA APARTMENT,1,33,41.85496367,-87.62713324,FALSE
07-05-2012 20:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,4,45,41.74358611,-87.57947701,FALSE
07/27/2012 03:30:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,5,49,41.70999418,-87.62718399,FALSE
07/27/2012 08:00:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,19,3,41.96004983,-87.63769533,TRUE
07/26/2012 03:00:00 PM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,OTHER,19,6,41.94827959,-87.64951667,TRUE
07/28/2012 12:30:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,17,14,41.96840783,-87.71270302,TRUE
07/28/2012 04:40:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE,9,58,41.8217231,-87.70270437,FALSE
07/28/2012 06:40:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,7,68,41.779022,-87.65084121,FALSE
07/28/2012 02:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,16,9,42.00318524,-87.81568721,FALSE
07/29/2012 01:40:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,BAR OR TAVERN,12,28,41.88705768,-87.64751474,FALSE
07/29/2012 07:05:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,15,25,41.87538147,-87.7646863,TRUE
07/28/2012 11:00:00 PM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,GOVERNMENT BUILDING/PROPERTY,12,28,41.88320862,-87.6864893,FALSE
07/24/2012 02:10:00 PM,2012,SEX OFFENSE,OTHER,SIDEWALK,1,32,41.88465026,-87.62791546,TRUE
07/25/2012 04:00:00 AM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,19,6,41.94086481,-87.66869051,FALSE
06-01-2012 22:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,8,66,41.77640708,-87.69088517,FALSE
07/31/2012 02:47:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CHA APARTMENT,5,54,41.65669751,-87.60233389,FALSE
08-01-2012 09:50,2012,SEX OFFENSE,PUBLIC INDECENCY,VEHICLE NON-COMMERCIAL,5,49,41.69632559,-87.61668922,TRUE
07-11-2012 14:30,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,25,20,41.92319418,-87.72918087,TRUE
08-01-2012 18:40,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,7,68,41.78963604,-87.64746874,TRUE
08-03-2012 09:20,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,8,65,41.78334164,-87.71432964,FALSE
08-04-2012 04:58,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,12,28,41.87859716,-87.64843141,FALSE
08-04-2012 21:47,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,9,63,41.79853907,-87.68538306,TRUE
08-05-2012 11:25,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENTIAL YARD (FRONT/BACK),17,21,41.9399954,-87.72109418,FALSE
08-05-2012 14:50,2012,SEX OFFENSE,PUBLIC INDECENCY,OTHER,18,8,41.89199038,-87.6114615,TRUE
06-06-2012 15:00,2012,SEX OFFENSE,OTHER,APARTMENT,17,16,41.95702464,-87.70811123,FALSE
08-05-2012 17:30,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,6,69,41.75742758,-87.62151847,TRUE
08-06-2012 03:00,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,20,4,41.9759544,-87.68490069,FALSE
05-06-2012 16:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,10,30,41.84712874,-87.69116904,TRUE
08-03-2012 06:45,2012,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,9,61,41.79393649,-87.67230462,FALSE
08-04-2012 22:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOTEL/MOTEL,11,26,41.87968903,-87.73165454,FALSE
05-01-2012 00:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,25,20,41.92308809,-87.73040182,FALSE
08-07-2012 12:20,2012,SEX OFFENSE,PUBLIC INDECENCY,GOVERNMENT BUILDING/PROPERTY,6,71,41.75050733,-87.65291705,TRUE
07-07-2012 20:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,17,14,41.96104701,-87.7196904,FALSE
08-07-2012 19:55,2012,SEX OFFENSE,INDECENT SOLICITATION/CHILD,SIDEWALK,9,61,41.81719022,-87.68410554,FALSE
08-08-2012 08:27,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,17,15,41.96022635,-87.74750511,TRUE
08-08-2012 15:35,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,25,21,41.93670708,-87.72198566,TRUE
08-08-2012 16:50,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,3,42,41.77832199,-87.58640287,FALSE
08-08-2012 16:44,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE PORCH/HALLWAY,15,25,41.88176811,-87.74898614,TRUE
08-08-2012 20:30,2012,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,19,3,41.96074753,-87.63599645,TRUE
02/27/2012 06:00:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,7,68,41.77730987,-87.64080292,FALSE
08-03-2012 22:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,14,21,41.93805337,-87.71613257,TRUE
08-08-2012 20:00,2012,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,SIDEWALK,9,61,41.80624825,-87.67341782,FALSE
07/18/2012 12:00:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING/GROUNDS,17,16,41.93998553,-87.72855192,TRUE
08-10-2012 02:57,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,12,24,41.90293627,-87.69568678,TRUE
08-10-2012 06:30,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,8,65,41.78326877,-87.71864588,TRUE
08-10-2012 22:20,2012,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,7,67,41.78663708,-87.6733293,TRUE
08-12-2012 02:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,BAR OR TAVERN,5,51,41.67525644,-87.60087573,FALSE
08-11-2012 14:45,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHA PARKING LOT/GROUNDS,5,54,41.65710054,-87.59540212,FALSE
08-09-2012 12:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,PARK PROPERTY,10,29,41.86057749,-87.73312225,FALSE
08-11-2012 04:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,15,25,41.89134746,-87.74936528,FALSE
08/13/2012 06:45:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,19,6,41.93709001,-87.65995662,FALSE
08/14/2012 11:15:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,17,14,41.96748756,-87.71455786,TRUE
08/13/2012 09:00:00 AM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,16,17,41.94190594,-87.81666099,TRUE
08/14/2012 12:21:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,18,8,41.9007969,-87.62516648,TRUE
08/14/2012 03:33:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,8,63,41.78781134,-87.691193,TRUE
08/16/2012 08:35:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,3,43,41.76375487,-87.57253688,TRUE
08/18/2012 04:25:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE PORCH/HALLWAY,18,7,41.92562526,-87.63841117,FALSE
08/13/2012 08:00:00 AM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,2,38,41.81554237,-87.62624952,FALSE
08-10-2012 23:00,2012,SEX OFFENSE,OTHER,OTHER,19,6,41.94379331,-87.65422545,FALSE
08/15/2012 04:00:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,20,77,41.979868,-87.66675876,FALSE
08-09-2012 19:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,5,53,41.67902013,-87.6359202,FALSE
08/20/2012 10:00:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,14,22,41.92511106,-87.67790476,FALSE
08/22/2012 02:45:00 PM,2012,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,SMALL RETAIL STORE,20,77,41.97745149,-87.66837272,TRUE
08-09-2012 20:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,12,24,41.89391393,-87.68991093,TRUE
08/22/2012 12:20:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,1,32,41.88194442,-87.63419529,FALSE
08/23/2012 07:15:00 AM,2012,SEX OFFENSE,INDECENT SOLICITATION/CHILD,STREET,1,35,41.84531691,-87.62212689,FALSE
08/23/2012 07:50:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,19,3,41.96004983,-87.63769533,TRUE
08/21/2012 11:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,MEDICAL/DENTAL OFFICE,19,7,41.93002701,-87.64892153,FALSE
08/23/2012 08:40:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,9,61,41.80804218,-87.67710406,TRUE
08/24/2012 01:40:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,19,3,41.96074753,-87.63599645,TRUE
08/24/2012 02:50:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENTIAL YARD (FRONT/BACK),2,41,41.79435438,-87.58771296,TRUE
08/25/2012 12:00:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA BUS,17,13,41.99075262,-87.71399785,TRUE
08/25/2012 12:45:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,4,43,41.75854576,-87.55728911,FALSE
08/25/2012 08:38:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,18,8,41.89668861,-87.62736794,TRUE
08/22/2012 05:30:00 PM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,12,31,41.8567381,-87.67690747,FALSE
08/26/2012 10:20:00 AM,2012,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,APARTMENT,14,21,41.93580146,-87.7132802,FALSE
08/26/2012 12:00:00 AM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,12,31,41.8567381,-87.67690747,FALSE
08/26/2012 06:50:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,8,62,41.7859576,-87.72162324,TRUE
07/28/2012 12:00:00 PM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,9,61,41.79708456,-87.66102085,TRUE
08/27/2012 01:40:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,19,3,41.96074753,-87.63599645,TRUE
03-01-2012 00:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,4,46,41.73280997,-87.55408551,FALSE
01-01-2012 00:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,5,49,41.69487497,-87.62796087,FALSE
08/28/2012 07:40:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,17,16,41.94645557,-87.72114633,FALSE
03-01-2012 01:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,10,30,41.84727086,-87.70999215,FALSE
08/28/2012 08:35:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,16,15,41.96591751,-87.77047848,TRUE
08/28/2012 06:50:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENTIAL YARD (FRONT/BACK),24,2,42.00258121,-87.68148843,FALSE
03-01-2012 00:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,10,30,41.84817939,-87.70198582,FALSE
08/30/2012 09:00:00 PM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,PARK PROPERTY,9,61,41.80440522,-87.65756264,FALSE
08/30/2012 11:48:00 PM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,17,14,41.96936766,-87.74115537,FALSE
08/31/2012 09:15:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,16,12,42.01116337,-87.77656326,TRUE
08/21/2012 05:15:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,OTHER,1,32,41.88449753,-87.6258386,FALSE
09-01-2012 10:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING/GROUNDS,19,3,41.95453556,-87.6512218,FALSE
09-01-2012 15:27,2012,SEX OFFENSE,PUBLIC INDECENCY,"SCHOOL, PUBLIC, GROUNDS",4,52,41.68821818,-87.53735791,FALSE
09-01-2012 18:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESTAURANT,7,68,41.78756021,-87.64498277,FALSE
09-02-2012 02:45,2012,SEX OFFENSE,PUBLIC INDECENCY,NURSING HOME/RETIREMENT HOME,15,25,41.90131935,-87.75085028,FALSE
09-02-2012 05:00,2012,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,RESIDENCE,3,42,41.77634248,-87.59732166,FALSE
09-02-2012 05:00,2012,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,RESIDENCE,3,42,41.77634248,-87.59732166,FALSE
09-03-2012 04:45,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,24,77,41.99448966,-87.66591462,FALSE
09-01-2012 02:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PRIVATE, GROUNDS",24,77,41.99744516,-87.65561245,TRUE
09-03-2012 17:30,2012,SEX OFFENSE,OTHER,RESIDENCE PORCH/HALLWAY,24,1,42.01598105,-87.67094117,FALSE
08/29/2012 04:55:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,16,17,41.93877364,-87.78851383,FALSE
09-06-2012 19:35,2012,SEX OFFENSE,OTHER,GROCERY FOOD STORE,19,3,41.96074753,-87.63599645,TRUE
09-06-2012 16:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,12,24,41.9015449,-87.66621488,FALSE
09-03-2012 19:00,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,12,24,41.89513877,-87.6683935,FALSE
06/29/2012 12:00:00 PM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,16,15,41.94526141,-87.76427528,FALSE
09-06-2012 23:45,2012,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,ALLEY,3,69,41.7685957,-87.62177259,FALSE
08/28/2012 08:00:00 AM,2012,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,14,24,41.91037062,-87.68397411,FALSE
09-07-2012 05:40,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,12,28,41.87550838,-87.65697569,FALSE
07/30/2012 12:00:00 AM,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,24,1,42.01794844,-87.68338864,FALSE
05/14/2012 12:00:00 AM,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,3,69,41.76350538,-87.59700288,FALSE
09-07-2012 12:40,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",5,50,41.70751943,-87.60183902,TRUE
09-08-2012 02:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,BAR OR TAVERN,18,8,41.90316534,-87.62921044,TRUE
09-08-2012 20:15,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,10,29,41.86630731,-87.71396318,FALSE
09-08-2012 19:45,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOTEL/MOTEL,18,8,41.88899385,-87.62693483,FALSE
09-09-2012 10:40,2012,SEX OFFENSE,PUBLIC INDECENCY,STREET,10,29,41.85495691,-87.70534389,FALSE
09-09-2012 03:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,12,24,41.89187425,-87.6671676,FALSE
09-09-2012 23:39,2012,SEX OFFENSE,ATT AGG CRIMINAL SEXUAL ABUSE,RESIDENCE PORCH/HALLWAY,14,22,41.92933194,-87.70244673,TRUE
09-09-2012 19:45,2012,SEX OFFENSE,OTHER,RESIDENCE,16,17,41.94576032,-87.77761055,TRUE
09-09-2012 21:30,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,PARK PROPERTY,11,25,41.89140089,-87.74424498,FALSE
09-10-2012 08:24,2012,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE,25,19,41.9252896,-87.74266924,TRUE
07-01-2012 00:01,2012,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,5,49,41.71907399,-87.63102588,FALSE
09-10-2012 09:15,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,GROCERY FOOD STORE,25,19,41.91686091,-87.75429499,TRUE
03-05-2012 11:00,2012,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",2,35,41.83120047,-87.61376309,FALSE
09-10-2012 16:00,2012,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,GROCERY FOOD STORE,7,67,41.76599713,-87.66382344,FALSE
